case_id,case_type,court,court_hierarchy,state,sector,filing_date,disposal_date,duration_months,claim_amount_lakhs,claimant_lawyer_win_rate,respondent_is_govt,respondent_is_psu,num_prior_adjournments,has_interim_order,represented_by_senior_counsel,favourable_outcome,disposal_category,realisation_pct,filing_year,filing_quarter,case_age_months,log_claim_amount,claim_bucket,court_avg_duration,court_avg_win_rate,adjournment_density,case_type_enc,court_enc,state_enc,sector_enc,claim_bucket_enc
SYNTH-04490,Commercial Dispute,High Court (Original),3,West Bengal,Telecom,2017-12-26,2020-08-12,32,34.54,0.69,0,0,21,1,0,1,Decree in favour of plaintiff,,2017,4,99.56666666666666,3.570658822726505,10-50L,36.0,0.45454545454545453,0.21091396049548042,4,5,9,9,1
SYNTH-04491,Commercial Dispute,NCLAT,3,Punjab,Energy,2014-01-04,2015-08-27,20,21.43,0.5,0,0,16,1,0,1,Settlement / Compromise,,2014,1,147.96666666666667,3.110399348532117,10-50L,18.0,0.4585635359116022,0.10813246226627618,4,6,4,1,1
SYNTH-04492,Writ (HC),High Court (Appeal),3,Delhi,Others,2020-01-26,2023-08-08,43,33.11,0.45,0,0,19,0,1,0,Dismissed for default,,2020,1,74.2,3.5295905964305545,10-50L,42.0,0.46953405017921146,0.25606469002695414,13,4,0,6,1
SYNTH-04493,CIRP (IBC),NCLT,2,Tamil Nadu,Others,2010-10-03,2012-10-22,25,61.59,0.43,0,0,25,0,0,0,Dismissed on merits,7.56,2010,4,187.6,4.13660552093661,50-200L,29.0,0.44669117647058826,0.13326226012793177,2,7,6,6,2
SYNTH-04494,Money Recovery,District Court,1,Uttar Pradesh,Energy,2020-07-04,2024-06-13,48,41.63,0.46,0,0,28,1,0,1,Settlement / Compromise,95.07,2020,3,68.86666666666666,3.752558230777119,10-50L,47.0,0.4567219152854512,0.4065827686350436,10,3,8,1,1
SYNTH-04495,Consumer Dispute,NCLAT,3,Telangana,IT / Technology,2013-04-17,2014-05-12,13,30.53,0.73,0,1,22,0,0,1,Decree in favour of plaintiff,,2013,2,156.7,3.4509394735569696,10-50L,18.0,0.4585635359116022,0.14039566049776644,5,6,7,3,1
SYNTH-04496,Civil Suit,High Court (Appeal),3,Karnataka,IT / Technology,2012-12-12,2015-12-27,37,33.22,0.7,0,0,15,0,0,0,Settlement / Compromise,,2012,4,160.9,3.5328102684640474,10-50L,42.0,0.46953405017921146,0.09322560596643878,3,4,2,3,1
SYNTH-04497,Injunction,District Court,1,Punjab,Energy,2015-10-28,2020-05-04,55,4.2,0.7,0,1,27,0,0,1,Settlement / Compromise,,2015,4,125.9,1.6486586255873816,<10L,47.0,0.4567219152854512,0.21445591739475772,7,3,4,1,3
SYNTH-04498,Liquidation (IBC),District Court,1,Rajasthan,Banking & Finance,2020-02-15,2026-09-11,80,141.02,0.47,0,0,11,0,0,1,Settlement / Compromise,14.74,2020,1,73.53333333333333,4.9559678927539474,50-200L,47.0,0.4567219152854512,0.14959202175883954,9,3,5,0,2
SYNTH-04499,Arbitration,Commercial Court,2,Maharashtra,Retail,2019-12-28,2020-10-23,10,123.33,0.55,0,0,34,1,0,1,Settlement / Compromise,,2019,4,75.16666666666667,4.822939320964847,50-200L,24.0,0.5288966725043783,0.45232815964523276,1,0,3,8,2
SYNTH-04500,Money Recovery,High Court (Original),3,Tamil Nadu,Banking & Finance,2020-12-18,2022-02-11,14,19.4,0.37,0,0,15,0,0,1,Settlement / Compromise,54.07,2020,4,63.3,3.0155349008501706,10-50L,36.0,0.45454545454545453,0.23696682464454977,10,5,6,0,1
SYNTH-04501,Civil Suit,NCLT,2,Maharashtra,Retail,2014-11-01,2017-06-18,32,44.59,0.75,0,0,25,0,0,1,Settlement / Compromise,,2014,4,137.93333333333334,3.8196883942253503,10-50L,29.0,0.44669117647058826,0.18124697921701305,3,7,3,8,1
SYNTH-04502,Specific Performance,High Court (Original),3,Karnataka,Banking & Finance,2018-11-28,2020-12-17,25,10.43,0.59,0,0,27,0,0,1,Decree in favour of plaintiff,,2018,4,88.33333333333333,2.4362414778067194,10-50L,36.0,0.45454545454545453,0.3056603773584906,12,5,2,0,1
SYNTH-04503,Injunction,Consumer Forum (State),2,Uttar Pradesh,Retail,2014-01-15,2016-08-02,31,174.31,0.42,0,0,11,1,0,0,Withdrawn,,2014,1,147.6,5.166555835365783,50-200L,27.0,0.4752475247524752,0.07452574525745258,7,2,8,8,2
SYNTH-04504,Civil Suit,Consumer Forum (District),1,Rajasthan,Others,2020-03-23,2022-09-09,30,129.23,0.31,0,1,17,0,0,0,Withdrawn,,2020,1,72.3,4.869302117979612,50-200L,20.0,0.49544626593806923,0.2351313969571231,3,1,5,6,2
SYNTH-04505,Arbitration,High Court (Original),3,Delhi,Real Estate,2020-03-25,2022-07-13,28,159.47,0.55,0,0,20,0,0,0,Decree in favour of defendant,,2020,1,72.23333333333333,5.078107009211268,50-200L,36.0,0.45454545454545453,0.2768804799261652,1,5,0,7,2
SYNTH-04506,Specific Performance,High Court (Appeal),3,Maharashtra,Banking & Finance,2011-07-29,2015-08-07,49,66.75,0.37,0,0,17,1,0,1,Settlement / Compromise,,2011,3,177.63333333333333,4.21582445975981,50-200L,42.0,0.46953405017921146,0.09570275849127416,12,4,3,0,2
SYNTH-04507,Arbitration,NCLAT,3,Maharashtra,Telecom,2021-08-13,2022-09-07,13,25.91,0.8,0,0,35,1,0,1,Decree in favour of plaintiff,,2021,3,55.36666666666667,3.2924979647388146,10-50L,18.0,0.4585635359116022,0.6321493076459964,1,6,3,9,1
SYNTH-04508,Labour / Employment,Commercial Court,2,Maharashtra,Manufacturing,2010-01-16,2012-01-06,24,2121.36,0.5,1,0,27,0,0,1,Settlement / Compromise,,2010,1,196.26666666666668,7.660283956057163,>1Cr,24.0,0.5288966725043783,0.13756793478260868,8,0,3,5,4
SYNTH-04509,Labour / Employment,Commercial Court,2,Karnataka,Healthcare,2018-10-10,2020-12-28,27,21.83,0.75,0,0,12,1,0,1,Settlement / Compromise,,2018,4,89.96666666666667,3.1280754605417043,10-50L,24.0,0.5288966725043783,0.1333827343460541,8,0,2,2,1
SYNTH-04510,Civil Suit,NCLAT,3,Maharashtra,Infrastructure,2015-01-01,2015-11-27,11,26.11,0.78,0,0,11,0,1,1,Decree in favour of plaintiff,,2015,1,135.9,3.299902663510574,10-50L,18.0,0.4585635359116022,0.08094186902133922,3,6,3,4,1
SYNTH-04511,Specific Performance,NCLAT,3,Gujarat,Others,2019-01-19,2023-05-28,53,30.0,0.5,0,0,18,0,0,1,Decree in favour of plaintiff,,2019,1,86.6,3.4339872044851463,10-50L,18.0,0.4585635359116022,0.20785219399538107,12,6,1,6,1
SYNTH-04512,CIRP (IBC),Consumer Forum (District),1,Karnataka,Healthcare,2010-12-13,2013-06-30,31,31.07,0.38,0,0,23,0,0,0,Dismissed for default,0.1,2010,4,185.23333333333332,3.4679210137050633,10-50L,20.0,0.49544626593806923,0.12416771639373764,2,1,2,2,1
SYNTH-04513,Partition,Consumer Forum (State),2,Tamil Nadu,Retail,2014-03-09,2017-07-21,41,23.15,0.27,0,0,13,1,0,1,Settlement / Compromise,,2014,1,145.83333333333334,3.184284380098582,10-50L,27.0,0.4752475247524752,0.08914285714285713,11,2,6,8,1
SYNTH-04514,Writ (HC),Consumer Forum (District),1,Telangana,IT / Technology,2021-06-12,2022-08-06,14,657.41,0.53,0,0,27,0,0,0,Decree in favour of defendant,,2021,2,57.43333333333333,6.489827837582877,0.2-1Cr,20.0,0.49544626593806923,0.47011027278003487,13,1,7,3,0
SYNTH-04515,Writ (HC),NCLT,2,Rajasthan,Manufacturing,2021-05-22,2025-05-31,49,178.75,0.73,1,0,12,0,0,0,Withdrawn,,2021,2,58.13333333333333,5.191566996601156,50-200L,29.0,0.44669117647058826,0.20642201834862386,13,7,5,5,2
SYNTH-04516,Appeal (HC),High Court (Original),3,Karnataka,Others,2010-08-11,2014-12-18,53,108.78,0.46,0,1,8,0,0,1,Decree in favour of plaintiff,,2010,3,189.36666666666667,4.698478363121743,50-200L,36.0,0.45454545454545453,0.042246083436014784,0,5,2,6,2
SYNTH-04517,Labour / Employment,High Court (Original),3,Gujarat,Real Estate,2011-09-18,2019-10-06,98,58.32,0.3,0,0,16,0,0,0,Transferred,,2011,3,175.93333333333334,4.082946517269732,50-200L,36.0,0.45454545454545453,0.09094353921940129,8,5,1,7,2
SYNTH-04518,Writ (HC),Supreme Court,4,Maharashtra,Banking & Finance,2020-11-03,2027-05-31,80,6.19,0.55,0,0,13,0,1,0,Dismissed on merits,,2020,4,64.8,1.9726911717329554,<10L,60.0,0.44227642276422763,0.2006172839506173,13,8,3,0,3
SYNTH-04519,Civil Suit,High Court (Original),3,Punjab,Real Estate,2014-11-01,2016-09-21,23,9.01,0.53,0,0,12,0,0,0,Withdrawn,,2014,4,137.93333333333334,2.303584593327129,<10L,36.0,0.45454545454545453,0.08699855002416626,3,5,4,7,3
SYNTH-04520,Arbitration,Commercial Court,2,Rajasthan,Retail,2010-01-22,2013-10-03,45,1.19,0.68,0,0,23,0,0,1,Settlement / Compromise,,2010,1,196.06666666666666,0.7839015438284094,<10L,24.0,0.5288966725043783,0.11730703842230535,1,0,5,8,3
SYNTH-04521,Commercial Dispute,Commercial Court,2,Delhi,Real Estate,2011-05-14,2012-12-04,19,0.61,0.65,0,0,15,1,0,1,Settlement / Compromise,,2011,2,180.16666666666666,0.4762341789963716,<10L,24.0,0.5288966725043783,0.08325624421831637,4,0,0,7,3
SYNTH-04522,Appeal (HC),NCLAT,3,Telangana,Manufacturing,2016-01-22,2016-12-17,11,26.14,0.73,0,1,12,1,0,1,Settlement / Compromise,,2016,1,123.03333333333333,3.301008654406723,10-50L,18.0,0.4585635359116022,0.09753454348415064,0,6,7,5,1
SYNTH-04523,Commercial Dispute,High Court (Appeal),3,Gujarat,IT / Technology,2010-01-08,2016-11-02,83,98.98,0.75,0,0,6,0,1,0,Dismissed for default,,2010,1,196.53333333333333,4.604970165985424,50-200L,42.0,0.46953405017921146,0.030529172320217096,4,4,1,3,2
SYNTH-04524,Writ (HC),NCLAT,3,Punjab,Real Estate,2012-12-01,2013-10-27,11,270.14,0.57,0,0,6,0,0,0,Transferred,,2012,4,161.26666666666668,5.602635292651243,0.2-1Cr,18.0,0.4585635359116022,0.03720545680033071,13,6,4,7,0
SYNTH-04525,Partition,Commercial Court,2,Gujarat,Others,2018-07-05,2020-06-24,24,57.76,0.41,0,0,36,1,0,1,Settlement / Compromise,,2018,3,93.2,4.073461351305676,50-200L,24.0,0.5288966725043783,0.38626609442060084,11,0,1,6,2
SYNTH-04526,Liquidation (IBC),NCLT,2,West Bengal,Energy,2014-07-30,2015-11-22,16,12.37,0.68,1,0,1,0,0,1,Settlement / Compromise,23.71,2014,3,141.06666666666666,2.5930133911138515,10-50L,29.0,0.44669117647058826,0.007088846880907372,9,7,9,1,1
SYNTH-04527,Money Recovery,District Court,1,Tamil Nadu,Others,2011-11-04,2015-11-13,49,553.43,0.44,0,0,26,1,0,0,Settlement / Compromise,0.2,2011,4,174.36666666666667,6.317940558965774,0.2-1Cr,47.0,0.4567219152854512,0.14911106862932516,10,3,6,6,0
SYNTH-04528,Arbitration,NCLT,2,West Bengal,Real Estate,2014-05-22,2020-05-20,73,80.96,0.61,0,0,8,1,0,0,Withdrawn,,2014,2,143.36666666666667,4.406231323370699,50-200L,29.0,0.44669117647058826,0.05580097651708905,1,7,9,7,2
SYNTH-04529,Arbitration,Commercial Court,2,Gujarat,Retail,2014-05-29,2015-04-24,11,12.82,0.43,0,0,1,0,1,0,Decree in favour of defendant,,2014,2,143.13333333333333,2.626116818339524,10-50L,24.0,0.5288966725043783,0.006986492780624127,1,0,1,8,1
SYNTH-04530,Specific Performance,High Court (Original),3,Gujarat,Healthcare,2010-05-23,2012-04-12,23,20.19,0.73,0,0,2,1,0,0,Transferred,,2010,2,192.03333333333333,3.0535293722802077,10-50L,36.0,0.45454545454545453,0.010414858531504947,12,5,1,2,1
SYNTH-04531,Money Recovery,NCLAT,3,Rajasthan,IT / Technology,2019-01-27,2019-10-24,9,74.09,0.56,0,0,2,0,0,1,Settlement / Compromise,96.03,2019,1,86.33333333333333,4.318687394111793,50-200L,18.0,0.4585635359116022,0.02316602316602317,10,6,5,3,2
SYNTH-04532,Money Recovery,Commercial Court,2,Maharashtra,Retail,2014-08-06,2017-08-20,37,1.24,0.45,0,0,15,0,0,1,Settlement / Compromise,73.69,2014,3,140.83333333333334,0.8064758658669484,<10L,24.0,0.5288966725043783,0.10650887573964496,10,0,3,8,3
SYNTH-04533,CIRP (IBC),Supreme Court,4,Gujarat,Energy,2019-11-19,2025-10-18,72,61.32,0.63,0,0,23,1,0,0,Dismissed for default,3.85,2019,4,76.46666666666667,4.132282401562493,50-200L,60.0,0.44227642276422763,0.3007846556233653,2,8,1,1,2
SYNTH-04534,Liquidation (IBC),Supreme Court,4,Uttar Pradesh,Energy,2010-12-17,2028-07-15,214,712.27,0.39,0,0,9,0,1,1,Settlement / Compromise,42.23,2010,4,185.1,6.569860030359433,0.2-1Cr,60.0,0.44227642276422763,0.04862236628849271,9,8,8,1,0
SYNTH-04535,Arbitration,High Court (Original),3,Tamil Nadu,Telecom,2017-04-11,2019-08-29,29,13.19,0.52,0,0,34,1,0,0,Decree in favour of defendant,,2017,2,108.2,2.6525374911719513,10-50L,36.0,0.45454545454545453,0.3142329020332717,1,5,6,9,1
SYNTH-04536,Partition,Consumer Forum (District),1,Telangana,Energy,2011-11-08,2013-11-27,25,9.28,0.33,0,0,35,0,0,0,Dismissed for default,,2011,4,174.23333333333332,2.330200260027019,<10L,20.0,0.49544626593806923,0.2008800459154391,11,1,7,1,3
SYNTH-04537,Partition,NCLAT,3,Delhi,Others,2011-05-20,2012-10-11,17,191.91,0.5,0,0,4,0,0,1,Settlement / Compromise,,2011,2,179.96666666666667,5.262223758899798,50-200L,18.0,0.4585635359116022,0.022226338210779774,11,6,0,6,2
SYNTH-04538,Consumer Dispute,NCLAT,3,West Bengal,Banking & Finance,2012-08-21,2014-01-13,17,13.2,0.76,1,1,4,0,0,0,Dismissed on merits,,2012,3,164.66666666666666,2.653241964607215,10-50L,18.0,0.4585635359116022,0.024291497975708502,5,6,9,0,1
SYNTH-04539,Civil Suit,Consumer Forum (District),1,Karnataka,Manufacturing,2010-01-20,2012-12-05,35,3.26,0.27,0,0,19,0,1,1,Decree in favour of plaintiff,,2010,1,196.13333333333333,1.449269160281279,<10L,20.0,0.49544626593806923,0.09687287559483344,3,1,2,5,3
SYNTH-04540,Liquidation (IBC),NCLT,2,Tamil Nadu,Others,2012-04-28,2014-05-18,25,51.29,0.25,0,0,20,1,0,0,Decree in favour of defendant,11.76,2012,2,168.5,3.956805148200039,50-200L,29.0,0.44669117647058826,0.11869436201780416,9,7,6,6,2
SYNTH-04541,Injunction,Supreme Court,4,Punjab,Energy,2017-04-01,2035-02-26,218,31.43,0.71,0,0,6,0,0,1,Decree in favour of plaintiff,,2017,2,108.53333333333333,3.4790839203192268,10-50L,60.0,0.44227642276422763,0.05528255528255528,7,8,4,1,1
SYNTH-04542,Civil Suit,Consumer Forum (District),1,Telangana,Banking & Finance,2011-05-29,2012-09-20,16,21.82,0.75,1,0,8,1,1,1,Settlement / Compromise,,2011,2,179.66666666666666,3.1276373444339294,10-50L,20.0,0.49544626593806923,0.04452690166975881,3,1,7,0,1
SYNTH-04543,Labour / Employment,Consumer Forum (District),1,Delhi,Others,2019-09-04,2022-01-21,29,20.7,0.31,1,0,32,0,1,0,Decree in favour of defendant,,2019,3,79.0,3.077312260546414,10-50L,20.0,0.49544626593806923,0.4050632911392405,8,1,0,6,1
SYNTH-04544,Consumer Dispute,Supreme Court,4,West Bengal,Others,2017-09-09,2025-03-01,91,56.18,0.76,1,0,4,1,0,0,Dismissed for default,,2017,3,103.16666666666667,4.046204186894165,50-200L,60.0,0.44227642276422763,0.03877221324717286,5,8,9,6,2
SYNTH-04545,Liquidation (IBC),NCLT,2,Tamil Nadu,Real Estate,2011-12-23,2013-11-12,23,138.05,0.75,0,1,4,1,0,1,Settlement / Compromise,22.02,2011,4,172.73333333333332,4.934833580679974,50-200L,29.0,0.44669117647058826,0.02315708220764184,9,7,6,7,2
SYNTH-04546,Commercial Dispute,Commercial Court,2,Tamil Nadu,Infrastructure,2020-03-14,2021-09-05,18,232.58,0.57,0,0,40,0,0,0,Decree in favour of defendant,,2020,1,72.6,5.45352463085042,0.2-1Cr,24.0,0.5288966725043783,0.5509641873278237,4,0,6,4,0
SYNTH-04547,Liquidation (IBC),High Court (Appeal),3,Karnataka,Energy,2014-04-24,2018-08-31,53,10.06,0.46,0,0,19,1,0,1,Decree in favour of plaintiff,59.99,2014,2,144.3,2.403334996094189,10-50L,42.0,0.46953405017921146,0.13167013167013167,9,4,2,1,1
SYNTH-04548,Consumer Dispute,District Court,1,Punjab,Real Estate,2020-11-30,2023-11-15,36,45.31,0.4,0,1,12,0,0,0,Settlement / Compromise,,2020,4,63.9,3.8353579204926604,10-50L,47.0,0.4567219152854512,0.18779342723004694,5,3,4,7,1
SYNTH-04549,Consumer Dispute,NCLAT,3,West Bengal,Energy,2018-03-28,2019-08-20,17,386.98,0.25,0,0,17,1,0,1,Settlement / Compromise,,2018,1,96.5,5.96095379190296,0.2-1Cr,18.0,0.4585635359116022,0.17616580310880828,5,6,9,1,0
SYNTH-04550,Commercial Dispute,High Court (Appeal),3,Rajasthan,IT / Technology,2013-06-02,2015-10-20,29,36.86,0.43,0,0,1,0,0,0,Dismissed on merits,,2013,2,155.16666666666666,3.633895145781177,10-50L,42.0,0.46953405017921146,0.00644468313641246,4,4,5,3,1
SYNTH-04551,Civil Suit,Commercial Court,2,Maharashtra,Healthcare,2018-05-12,2018-12-08,7,736.67,0.57,0,0,29,0,0,0,Decree in favour of defendant,,2018,2,95.0,6.603496570125555,0.2-1Cr,24.0,0.5288966725043783,0.30526315789473685,3,0,3,2,0
SYNTH-04552,Arbitration,NCLAT,3,Tamil Nadu,Healthcare,2012-01-17,2012-11-12,10,89.15,0.55,0,0,23,1,0,1,Decree in favour of plaintiff,,2012,1,171.9,4.501474949649326,50-200L,18.0,0.4585635359116022,0.13379872018615474,1,6,6,2,2
SYNTH-04553,Injunction,High Court (Original),3,Karnataka,Others,2012-02-26,2014-12-12,34,47.13,0.52,1,0,16,0,0,1,Decree in favour of plaintiff,,2012,1,170.56666666666666,3.873905683315018,10-50L,36.0,0.45454545454545453,0.09380496384600352,7,5,2,6,1
SYNTH-04554,Civil Suit,Consumer Forum (State),2,Maharashtra,Manufacturing,2013-08-20,2017-01-01,41,669.74,0.26,0,1,29,0,0,1,Settlement / Compromise,,2013,3,152.53333333333333,6.50838158051029,0.2-1Cr,27.0,0.4752475247524752,0.19012237762237763,3,2,3,5,0
SYNTH-04555,Injunction,NCLT,2,Telangana,Healthcare,2010-09-26,2013-07-12,34,145.86,0.42,0,0,7,0,0,1,Decree in favour of plaintiff,,2010,3,187.83333333333334,4.989479752023464,50-200L,29.0,0.44669117647058826,0.037267080745341616,7,7,7,2,2
SYNTH-04556,Injunction,Supreme Court,4,Delhi,Banking & Finance,2018-05-13,2024-02-11,70,251.21,0.37,0,0,17,0,0,0,Dismissed for default,,2018,2,94.96666666666667,5.530262073815315,0.2-1Cr,60.0,0.44227642276422763,0.17901017901017902,7,8,0,0,0
SYNTH-04557,Partition,Commercial Court,2,Rajasthan,Energy,2011-06-24,2013-01-14,19,273.99,0.4,0,0,5,1,0,0,Dismissed for default,,2011,2,178.8,5.616734733369035,0.2-1Cr,24.0,0.5288966725043783,0.02796420581655481,11,0,5,1,0
SYNTH-04558,IP Infringement,District Court,1,Delhi,Infrastructure,2018-04-30,2025-02-22,83,276.94,0.43,0,0,8,0,0,1,Decree in favour of plaintiff,,2018,2,95.4,5.627405263058436,0.2-1Cr,47.0,0.4567219152854512,0.08385744234800838,6,3,0,4,0
SYNTH-04559,Civil Suit,Supreme Court,4,Uttar Pradesh,Telecom,2016-11-09,2020-05-22,43,42.41,0.56,0,0,30,0,0,0,Decree in favour of defendant,,2016,4,113.3,3.770689829311502,10-50L,60.0,0.44227642276422763,0.264783759929391,3,8,8,9,1
SYNTH-04560,Arbitration,High Court (Original),3,Rajasthan,Retail,2019-01-14,2022-04-28,40,6.98,0.62,0,0,4,1,0,1,Decree in favour of plaintiff,,2019,1,86.76666666666667,2.0769384114617173,<10L,36.0,0.45454545454545453,0.04610065309258548,1,5,5,8,3
SYNTH-04561,Writ (HC),NCLT,2,Delhi,Real Estate,2018-07-13,2023-12-14,66,53.6,0.5,0,0,12,1,0,1,Settlement / Compromise,,2018,3,92.93333333333334,4.000033882750859,50-200L,29.0,0.44669117647058826,0.1291248206599713,13,7,0,7,2
SYNTH-04562,Money Recovery,Consumer Forum (District),1,Maharashtra,Banking & Finance,2012-05-18,2014-04-08,23,22.98,0.59,0,0,22,0,1,0,Transferred,15.19,2012,2,167.83333333333334,3.177220149599368,10-50L,20.0,0.49544626593806923,0.13108242303872888,10,1,3,0,1
SYNTH-04563,IP Infringement,High Court (Original),3,Punjab,Manufacturing,2020-11-05,2024-12-14,50,69.59,0.7,0,0,9,1,0,0,Transferred,,2020,4,64.73333333333333,4.256888491407381,50-200L,36.0,0.45454545454545453,0.13903192584963955,6,5,4,5,2
SYNTH-04564,Appeal (HC),High Court (Appeal),3,Maharashtra,Retail,2013-02-06,2017-02-15,49,32.93,0.37,0,0,14,1,0,0,Transferred,,2013,1,159.03333333333333,3.5242995787961386,10-50L,42.0,0.46953405017921146,0.08803185914902537,0,4,3,8,1
SYNTH-04565,Consumer Dispute,Supreme Court,4,Maharashtra,Others,2020-07-30,2026-10-27,76,504.84,0.42,0,0,37,0,0,0,Decree in favour of defendant,,2020,3,68.0,6.226220413750358,0.2-1Cr,60.0,0.44227642276422763,0.5441176470588235,5,8,3,6,0
SYNTH-04566,Labour / Employment,Consumer Forum (State),2,Tamil Nadu,Others,2017-05-31,2020-08-13,39,183.89,0.74,0,0,31,0,0,1,Settlement / Compromise,,2017,2,106.53333333333333,5.219761053642261,50-200L,27.0,0.4752475247524752,0.2909887359198999,8,2,6,6,2
SYNTH-04567,Partition,District Court,1,Telangana,Infrastructure,2021-02-04,2025-08-12,55,5.73,0.31,0,0,33,0,1,1,Decree in favour of plaintiff,,2021,1,61.7,1.9065751436566365,<10L,47.0,0.4567219152854512,0.5348460291734197,11,3,7,4,3
SYNTH-04568,Commercial Dispute,High Court (Appeal),3,West Bengal,Others,2013-12-27,2015-12-17,24,108.02,0.65,0,0,34,0,0,0,Dismissed for default,,2013,4,148.23333333333332,4.691531351636135,50-200L,42.0,0.46953405017921146,0.22936811333483248,4,4,9,6,2
SYNTH-04569,CIRP (IBC),High Court (Appeal),3,Delhi,Healthcare,2011-07-21,2014-12-02,41,105.61,0.7,0,0,22,0,0,1,Decree in favour of plaintiff,42.91,2011,3,177.9,4.669177315962384,50-200L,42.0,0.46953405017921146,0.12366498032602585,2,4,0,2,2
SYNTH-04570,Appeal (HC),Consumer Forum (District),1,Delhi,Real Estate,2011-06-21,2012-07-15,13,50.06,0.29,0,0,33,1,0,0,Dismissed on merits,,2011,2,178.9,3.9330014118133376,50-200L,20.0,0.49544626593806923,0.184460592509782,0,1,0,7,2
SYNTH-04571,Consumer Dispute,High Court (Original),3,Rajasthan,Others,2020-12-06,2022-11-26,24,565.35,0.7,0,0,10,1,0,1,Settlement / Compromise,,2020,4,63.7,6.339212261646723,0.2-1Cr,36.0,0.45454545454545453,0.15698587127158556,5,5,5,6,0
SYNTH-04572,Commercial Dispute,High Court (Appeal),3,Maharashtra,Banking & Finance,2018-09-28,2023-11-01,62,119.2,0.49,1,0,25,0,0,1,Settlement / Compromise,,2018,3,90.36666666666666,4.789157022101107,50-200L,42.0,0.46953405017921146,0.2766506824050166,4,4,3,0,2
SYNTH-04573,Liquidation (IBC),Consumer Forum (State),2,Rajasthan,Telecom,2011-09-15,2015-11-23,51,2.64,0.47,0,0,28,0,0,0,Decree in favour of defendant,0.39,2011,3,176.03333333333333,1.2919836816486494,<10L,27.0,0.4752475247524752,0.15906078394243514,9,2,5,9,3
SYNTH-04574,Writ (HC),NCLT,2,Tamil Nadu,Banking & Finance,2019-05-15,2021-08-02,27,410.62,0.49,0,0,8,0,0,1,Settlement / Compromise,,2019,2,82.73333333333333,6.020100593644314,0.2-1Cr,29.0,0.44669117647058826,0.09669621273166801,13,7,6,0,0
SYNTH-04575,IP Infringement,Consumer Forum (State),2,Gujarat,IT / Technology,2021-08-30,2023-04-22,20,158.17,0.31,0,0,18,1,0,1,Decree in favour of plaintiff,,2021,3,54.8,5.069972813441763,50-200L,27.0,0.4752475247524752,0.3284671532846716,6,2,1,3,2
SYNTH-04576,Arbitration,NCLAT,3,Rajasthan,Telecom,2019-10-30,2021-05-22,19,4.7,0.58,0,1,29,0,0,0,Withdrawn,,2019,4,77.13333333333334,1.7404661748405046,<10L,18.0,0.4585635359116022,0.37597234226447707,1,6,5,9,3
SYNTH-04577,IP Infringement,District Court,1,Tamil Nadu,Banking & Finance,2016-12-04,2019-05-23,30,43.61,0.6,0,0,1,0,1,0,Decree in favour of defendant,,2016,4,112.46666666666667,3.797958049140173,10-50L,47.0,0.4567219152854512,0.00889152341434499,6,3,6,0,1
SYNTH-04578,Money Recovery,NCLT,2,Uttar Pradesh,Healthcare,2013-05-24,2017-08-31,52,109.46,0.51,0,0,6,0,0,1,Decree in favour of plaintiff,62.79,2013,2,155.46666666666667,4.704653464473042,50-200L,29.0,0.44669117647058826,0.038593481989708404,10,7,8,2,2
SYNTH-04579,CIRP (IBC),Supreme Court,4,Maharashtra,Telecom,2012-11-07,2017-09-12,59,114.16,0.39,0,0,40,1,0,0,Dismissed for default,3.74,2012,4,162.06666666666666,4.746322465743975,50-200L,60.0,0.44227642276422763,0.24681201151789386,2,8,3,9,2
SYNTH-04580,Specific Performance,Consumer Forum (District),1,Telangana,Manufacturing,2021-12-05,2023-03-30,16,160.61,0.45,0,0,25,1,1,0,Decree in favour of defendant,,2021,4,51.56666666666667,5.085186025360552,50-200L,20.0,0.49544626593806923,0.48480930833872005,12,1,7,5,2
